Age,Gender,Years at Company,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
34,Male,12,7992,Excellent,Medium,Low,1,Yes,81,High School,Divorced,3,Mid,Medium,61,No,No,No,Good,Medium,Stayed
22,Male,9,9569,Good,High,Below Average,2,Yes,28,High School,Married,4,Entry,Medium,87,Yes,No,No,Good,Medium,Stayed
56,Female,7,10703,Fair,Medium,Below Average,2,No,36,Bachelor’s Degree,Married,0,Senior,Small,84,No,No,No,Good,Medium,Stayed
19,Male,8,6210,Good,Low,Average,1,No,70,Associate Degree,Married,3,Mid,Large,72,Yes,No,No,Good,Low,Stayed
42,Male,9,8298,Good,High,High,0,No,38,PhD,Single,1,Entry,Small,44,No,No,No,Fair,Medium,Left
49,Male,14,5508,Excellent,High,Average,0,No,2,Bachelor’s Degree,Single,3,Mid,Large,20,No,No,No,Fair,Medium,Left
59,Female,29,5593,Good,High,Average,3,No,36,Master’s Degree,Single,0,Mid,Medium,51,Yes,No,No,Good,Medium,Stayed
37,Male,3,6317,Poor,Medium,Average,2,Yes,52,Associate Degree,Divorced,1,Mid,Small,43,No,No,No,Good,Low,Left
29,Male,11,6260,Good,High,Average,0,No,43,Bachelor’s Degree,Divorced,5,Mid,Medium,15,No,No,No,Poor,Low,Stayed
43,Male,30,6600,Good,High,Average,0,Yes,35,Bachelor’s Degree,Married,0,Entry,Medium,73,Yes,No,No,Good,Low,Stayed
38,Female,13,7492,Excellent,High,Below Average,1,No,5,Master’s Degree,Married,4,Senior,Medium,27,No,No,No,Excellent,Medium,Stayed
53,Male,31,6446,Excellent,High,Average,0,Yes,22,High School,Married,0,Senior,Small,48,No,No,No,Good,High,Stayed
50,Female,40,4889,Poor,Medium,High,2,No,15,Master’s Degree,Single,0,Entry,Small,83,No,No,No,Good,High,Left
55,Male,34,7991,Fair,High,Average,1,No,67,Bachelor’s Degree,Married,0,Senior,Medium,103,No,No,No,Good,High,Stayed
27,Female,1,4046,Fair,Very High,Low,0,No,82,Bachelor’s Degree,Single,3,Senior,Medium,45,No,Yes,No,Poor,Medium,Left
42,Male,32,5741,Fair,High,Average,0,No,25,Bachelor’s Degree,Married,1,Entry,Medium,68,Yes,No,No,Good,High,Stayed
23,Female,9,11645,Good,High,Average,0,No,23,Associate Degree,Married,4,Entry,Medium,42,Yes,No,Yes,Poor,Low,Stayed
36,Female,1,9409,Excellent,Medium,High,0,No,8,Master’s Degree,Married,1,Mid,Medium,10,No,No,No,Good,High,Stayed
56,Female,34,6717,Good,Very High,Average,2,No,38,Bachelor’s Degree,Divorced,0,Entry,Medium,111,No,No,No,Good,Medium,Stayed
45,Male,3,7302,Excellent,High,Low,2,No,43,Master’s Degree,Divorced,2,Mid,Medium,74,No,No,No,Good,Low,Stayed
40,Female,1,8004,Good,High,Average,0,No,60,High School,Divorced,1,Senior,Small,24,Yes,No,Yes,Good,Low,Stayed
26,Male,9,9953,Poor,Medium,High,0,No,1,Associate Degree,Married,3,Mid,Large,22,No,No,No,Good,High,Stayed
51,Male,38,6232,Good,Low,Below Average,2,No,89,PhD,Divorced,3,Entry,Medium,62,No,No,No,Fair,High,Left
27,Male,5,8907,Good,Medium,Average,0,No,72,Master’s Degree,Single,0,Mid,Medium,82,No,No,No,Good,High,Left
26,Male,11,5947,Fair,High,Average,0,No,52,PhD,Divorced,0,Entry,Medium,50,No,No,No,Good,High,Stayed
31,Female,22,4332,Good,High,Average,0,No,19,High School,Married,4,Entry,Medium,29,No,No,No,Good,High,Left
49,Female,22,7618,Fair,Medium,Below Average,0,No,61,Associate Degree,Divorced,1,Entry,Medium,50,No,No,No,Poor,High,Left
43,Female,1,5876,Excellent,High,Below Average,2,No,4,Associate Degree,Married,3,Entry,Medium,59,No,Yes,No,Excellent,Medium,Left
42,Female,30,8805,Fair,Medium,Average,0,Yes,26,Associate Degree,Single,3,Mid,Medium,58,No,No,Yes,Fair,Medium,Left
28,Female,20,4161,Poor,Medium,Average,0,No,77,PhD,Single,1,Entry,Small,43,No,No,No,Good,Low,Left
42,Male,30,8076,Fair,Medium,Average,2,Yes,76,High School,Single,6,Entry,Small,67,No,No,No,Good,Low,Left
38,Female,22,8085,Fair,Very High,Low,3,No,68,Bachelor’s Degree,Single,0,Entry,Medium,80,No,No,No,Excellent,Low,Left
26,Female,10,6056,Good,High,Average,0,No,23,Bachelor’s Degree,Married,0,Senior,Small,19,No,No,No,Good,Low,Stayed
40,Male,22,8625,Good,Medium,High,2,No,6,Bachelor’s Degree,Married,3,Mid,Small,38,No,No,No,Excellent,Medium,Stayed
56,Female,33,4557,Poor,Very High,Average,0,Yes,54,High School,Divorced,4,Entry,Small,51,No,No,No,Fair,Low,Left
34,Female,17,4174,Fair,Low,Average,3,No,47,Associate Degree,Married,0,Entry,Small,93,No,No,No,Poor,Low,Stayed
26,Female,10,7679,Excellent,High,High,0,Yes,45,High School,Single,1,Entry,Medium,84,Yes,No,No,Good,High,Stayed
22,Female,4,6721,Poor,Low,Average,1,Yes,71,Bachelor’s Degree,Married,2,Mid,Small,49,No,No,No,Poor,Medium,Left
36,Male,4,9386,Good,High,Average,1,No,56,Associate Degree,Married,3,Mid,Medium,44,No,No,No,Fair,Medium,Stayed
40,Female,20,3382,Excellent,High,Average,1,No,3,Bachelor’s Degree,Married,1,Mid,Small,47,No,No,No,Fair,Low,Left
49,Female,17,6481,Fair,Very High,Below Average,0,No,59,High School,Married,3,Entry,Small,44,No,No,No,Poor,Low,Left
23,Female,14,5933,Poor,Medium,Average,1,No,16,High School,Single,1,Entry,Large,68,No,No,No,Good,Medium,Left
54,Male,34,6461,Fair,Medium,Average,0,Yes,13,Master’s Degree,Single,1,Senior,Medium,73,Yes,No,No,Poor,High,Stayed
32,Female,16,6689,Fair,Low,Low,0,Yes,85,PhD,Single,0,Entry,Small,71,No,No,No,Good,Low,Left
55,Female,45,9926,Fair,Medium,Average,2,No,24,Associate Degree,Single,2,Entry,Small,54,No,No,No,Good,Low,Left
46,Male,30,7219,Excellent,Very High,Below Average,0,No,71,Master’s Degree,Married,2,Entry,Medium,88,Yes,No,No,Poor,High,Left
56,Male,24,8779,Poor,High,Average,2,No,16,Associate Degree,Married,4,Entry,Medium,76,No,No,No,Good,Low,Stayed
37,Female,5,7697,Good,High,Below Average,1,Yes,67,Associate Degree,Married,3,Entry,Small,9,No,No,No,Excellent,High,Left
35,Male,13,8819,Excellent,High,High,0,No,97,Bachelor’s Degree,Divorced,1,Mid,Medium,81,No,No,No,Poor,High,Stayed
50,Male,27,5127,Good,Medium,Average,4,No,90,Associate Degree,Married,1,Entry,Small,61,Yes,No,No,Excellent,High,Stayed
51,Female,38,7788,Poor,Medium,Average,0,Yes,97,Master’s Degree,Divorced,5,Senior,Medium,61,No,No,No,Good,Low,Stayed
26,Male,14,5537,Poor,Very High,Average,4,No,92,Associate Degree,Married,1,Entry,Large,83,No,No,Yes,Poor,Medium,Stayed
19,Female,11,4256,Excellent,Very High,Average,3,No,51,Bachelor’s Degree,Married,1,Entry,Medium,57,No,No,No,Good,Medium,Stayed
37,Male,1,11192,Good,High,High,2,No,60,Bachelor’s Degree,Married,1,Entry,Medium,8,No,No,No,Good,Low,Left
42,Male,20,7558,Poor,Very High,Average,0,No,37,High School,Single,0,Entry,Medium,96,No,No,No,Excellent,Medium,Left
43,Female,4,5027,Poor,High,Average,3,No,19,Bachelor’s Degree,Single,0,Mid,Small,81,No,No,No,Good,Medium,Left
33,Male,7,5917,Good,High,Average,2,No,45,Bachelor’s Degree,Divorced,0,Entry,Large,10,Yes,No,No,Good,High,Stayed
25,Male,16,6057,Fair,High,High,1,No,24,Associate Degree,Single,3,Entry,Large,92,No,No,Yes,Good,High,Left
41,Male,18,8036,Good,Very High,Average,1,No,42,Master’s Degree,Married,1,Entry,Medium,36,No,No,No,Poor,Low,Left
40,Male,1,9755,Good,High,Average,0,No,49,Bachelor’s Degree,Divorced,0,Mid,Small,33,No,No,No,Good,Very High,Stayed
18,Female,3,3900,Excellent,Medium,Average,1,Yes,65,Bachelor’s Degree,Single,2,Entry,Medium,65,No,Yes,No,Fair,Medium,Left
51,Male,37,7488,Fair,Medium,High,1,No,14,Master’s Degree,Single,1,Mid,Large,48,No,No,No,Excellent,Medium,Stayed
58,Male,30,5292,Fair,Very High,Average,2,No,39,Associate Degree,Single,4,Senior,Large,76,No,No,No,Excellent,Low,Stayed
46,Female,22,5946,Fair,Medium,Low,1,No,59,High School,Married,0,Senior,Small,101,No,No,No,Good,High,Stayed
58,Male,34,8661,Good,High,Below Average,2,Yes,68,High School,Single,3,Senior,Medium,39,No,No,Yes,Poor,Low,Stayed
58,Male,34,8453,Good,High,High,2,No,30,High School,Single,3,Mid,Large,95,No,No,No,Good,Very High,Left
22,Male,13,7598,Poor,High,Below Average,1,Yes,4,Associate Degree,Married,1,Senior,Medium,42,No,No,No,Good,Medium,Left
33,Male,2,9147,Poor,High,Average,2,No,33,Master’s Degree,Married,2,Entry,Medium,13,No,No,No,Good,High,Left
55,Female,33,4464,Fair,Low,Average,0,No,32,Master’s Degree,Single,1,Entry,Medium,97,No,No,No,Good,Low,Left
59,Female,26,5501,Poor,Medium,High,1,No,76,Bachelor’s Degree,Married,2,Entry,Medium,44,No,No,No,Good,Medium,Left
42,Female,32,5862,Fair,High,High,1,Yes,12,Bachelor’s Degree,Married,2,Mid,Small,109,No,No,No,Good,Low,Left
53,Female,13,8407,Excellent,Very High,Average,0,Yes,1,Associate Degree,Married,2,Senior,Small,88,No,No,No,Good,Medium,Stayed
37,Male,8,5866,Excellent,Medium,Average,0,Yes,47,Bachelor’s Degree,Married,4,Senior,Medium,16,Yes,No,No,Poor,High,Stayed
21,Male,2,4860,Good,High,Average,0,Yes,91,Associate Degree,Single,2,Mid,Small,67,Yes,No,No,Fair,Low,Left
54,Male,33,8029,Excellent,Very High,Low,2,No,67,Bachelor’s Degree,Single,2,Entry,Medium,107,Yes,No,No,Fair,High,Left
25,Female,1,8235,Good,High,Average,0,No,77,Bachelor’s Degree,Married,2,Entry,Large,59,No,No,Yes,Good,High,Left
43,Female,4,3449,Poor,High,Average,2,Yes,48,Bachelor’s Degree,Single,2,Mid,Medium,56,No,No,No,Good,Low,Left
28,Female,12,9692,Excellent,Very High,Average,0,Yes,63,Bachelor’s Degree,Married,0,Entry,Medium,84,Yes,No,No,Fair,High,Stayed
28,Male,15,8086,Poor,Medium,Average,2,Yes,75,Master’s Degree,Married,0,Senior,Small,94,No,No,No,Poor,Medium,Stayed
35,Male,6,5585,Good,Very High,Average,0,No,16,Associate Degree,Married,0,Mid,Small,78,No,No,No,Fair,Low,Stayed
38,Male,11,8009,Excellent,Low,Average,0,No,99,Bachelor’s Degree,Married,0,Mid,Small,61,No,No,No,Good,High,Stayed
49,Male,27,6253,Good,Very High,High,2,No,95,Associate Degree,Married,2,Mid,Medium,75,No,No,No,Good,High,Left
56,Male,11,6633,Fair,Very High,Average,2,Yes,27,Master’s Degree,Married,3,Entry,Medium,64,No,No,No,Good,High,Stayed
34,Male,1,6175,Fair,High,Average,1,No,7,Bachelor’s Degree,Married,2,Entry,Medium,47,No,No,No,Poor,High,Stayed
54,Female,43,6075,Good,Medium,Below Average,2,Yes,55,Associate Degree,Married,1,Entry,Medium,58,No,No,No,Fair,Low,Left
18,Male,4,6583,Fair,High,Average,2,No,66,Master’s Degree,Married,0,Entry,Small,70,Yes,No,No,Good,Low,Left
49,Female,32,5436,Fair,High,Below Average,1,No,57,High School,Married,3,Senior,Medium,105,No,No,No,Fair,High,Stayed
40,Male,14,7395,Good,Medium,Average,0,No,89,High School,Married,5,Entry,Medium,84,No,No,No,Poor,High,Stayed
44,Female,32,8539,Good,Very High,Average,0,Yes,23,Bachelor’s Degree,Single,0,Mid,Medium,63,No,Yes,No,Good,Low,Left
28,Male,14,4249,Poor,High,Average,0,Yes,88,Associate Degree,Single,0,Entry,Medium,75,No,No,No,Fair,Low,Left
59,Male,46,7461,Good,High,Average,0,No,59,PhD,Single,0,Mid,Small,77,No,No,No,Poor,High,Stayed
31,Male,20,6614,Excellent,High,High,1,No,49,Master’s Degree,Married,1,Entry,Small,24,No,No,No,Good,Medium,Left
24,Female,15,3425,Fair,High,Average,1,Yes,38,Master’s Degree,Single,3,Mid,Large,45,No,No,No,Good,Low,Left
58,Male,9,6787,Fair,Very High,Average,1,No,61,Associate Degree,Married,2,Entry,Small,69,No,No,No,Good,High,Stayed
25,Male,14,9764,Good,High,Average,2,No,27,Associate Degree,Married,2,Senior,Small,42,Yes,No,No,Poor,Medium,Stayed
26,Male,13,6043,Good,High,Average,4,Yes,98,Bachelor’s Degree,Married,4,Entry,Large,30,No,No,No,Good,Low,Stayed
35,Female,23,5200,Poor,Very High,High,2,Yes,33,Master’s Degree,Married,3,Mid,Large,39,No,No,Yes,Good,Low,Left
50,Female,38,6654,Excellent,High,Below Average,1,Yes,78,High School,Married,1,Mid,Medium,60,No,No,No,Fair,High,Stayed
26,Male,7,8563,Good,High,Below Average,0,No,11,Associate Degree,Single,1,Mid,Medium,84,No,No,No,Good,Low,Stayed
26,Male,18,6497,Fair,Very High,Average,0,No,84,High School,Married,4,Entry,Medium,66,No,Yes,No,Excellent,Low,Stayed
54,Female,17,7112,Poor,High,Low,0,No,48,Master’s Degree,Married,1,Entry,Large,62,No,No,Yes,Fair,Medium,Left
55,Female,7,9158,Poor,High,Average,0,No,89,Bachelor’s Degree,Married,5,Mid,Large,74,No,No,No,Poor,Very High,Stayed
52,Male,31,7799,Good,Very High,High,0,No,87,Bachelor’s Degree,Single,6,Senior,Medium,39,Yes,No,No,Poor,Medium,Stayed
22,Female,4,6301,Fair,High,Average,0,No,77,Master’s Degree,Married,3,Entry,Large,16,Yes,No,No,Good,Low,Left
40,Male,25,7796,Good,Very High,Average,3,No,67,Master’s Degree,Divorced,4,Senior,Large,44,No,No,No,Fair,Low,Stayed
35,Male,27,9455,Fair,Very High,Average,0,No,89,Bachelor’s Degree,Married,0,Senior,Small,82,No,No,No,Good,Medium,Left
48,Male,3,6760,Good,Very High,Average,0,No,63,Bachelor’s Degree,Married,0,Mid,Medium,10,Yes,No,No,Excellent,Low,Left
29,Male,7,5745,Good,Medium,Average,0,No,42,Associate Degree,Married,1,Mid,Small,76,Yes,No,No,Fair,High,Stayed
35,Female,17,8488,Good,High,High,0,No,84,High School,Married,1,Mid,Large,33,No,No,No,Excellent,Medium,Left
35,Male,10,8202,Excellent,Very High,Average,0,No,55,Bachelor’s Degree,Divorced,0,Senior,Medium,20,No,No,No,Good,Medium,Stayed
18,Female,10,10295,Excellent,Medium,Average,0,Yes,91,Associate Degree,Married,0,Entry,Large,74,No,Yes,No,Fair,High,Stayed
45,Female,17,2872,Good,High,Below Average,0,Yes,36,Bachelor’s Degree,Married,2,Entry,Medium,22,No,No,No,Good,Very High,Left
41,Male,8,8526,Fair,High,Average,2,Yes,23,Bachelor’s Degree,Divorced,0,Mid,Large,65,No,No,No,Good,High,Stayed
29,Male,12,3917,Fair,Low,Below Average,0,Yes,70,PhD,Single,6,Senior,Small,65,No,No,No,Good,Very High,Stayed
29,Female,3,10407,Poor,High,Average,0,No,72,Associate Degree,Married,1,Entry,Small,46,No,No,Yes,Poor,Low,Left
48,Male,8,2769,Fair,Very High,Average,0,No,41,High School,Married,5,Senior,Small,83,No,No,No,Fair,Medium,Stayed
44,Male,11,6688,Fair,Very High,Average,0,No,27,Associate Degree,Married,2,Entry,Small,34,Yes,No,No,Good,Medium,Stayed
36,Male,13,7628,Poor,Very High,Average,0,Yes,78,Master’s Degree,Married,4,Entry,Large,66,No,No,Yes,Poor,Low,Left
33,Female,7,10673,Poor,Medium,High,0,No,71,Bachelor’s Degree,Married,5,Mid,Medium,28,No,No,No,Excellent,Low,Stayed
23,Female,6,7853,Good,High,Low,2,No,79,High School,Single,4,Entry,Medium,25,No,Yes,No,Good,High,Left
19,Male,5,8802,Fair,Very High,Average,2,No,90,Associate Degree,Single,0,Entry,Small,80,Yes,No,No,Fair,Medium,Left
27,Male,8,4342,Good,Very High,Average,2,No,58,Master’s Degree,Married,1,Senior,Medium,53,No,No,No,Good,Medium,Stayed
34,Male,22,9868,Poor,High,Average,0,No,92,Associate Degree,Single,2,Senior,Small,85,No,No,No,Poor,Medium,Left
26,Female,1,4733,Fair,Very High,Below Average,0,No,50,High School,Single,1,Mid,Large,26,Yes,Yes,No,Good,Medium,Left
27,Female,4,9480,Excellent,Low,High,2,No,36,Associate Degree,Married,1,Entry,Small,9,Yes,No,No,Poor,Low,Stayed
23,Female,13,6688,Fair,Low,High,0,No,50,PhD,Married,0,Senior,Large,91,No,Yes,No,Poor,High,Stayed
43,Male,19,4303,Good,High,Average,0,No,17,High School,Divorced,0,Mid,Small,96,No,No,No,Poor,Low,Stayed
29,Female,16,5634,Good,High,Average,0,Yes,4,High School,Single,4,Mid,Medium,72,No,No,Yes,Poor,Medium,Stayed
30,Female,6,4425,Good,Medium,Average,1,No,76,Master’s Degree,Single,5,Senior,Large,31,Yes,No,No,Good,Medium,Stayed
30,Male,12,5133,Good,High,Average,1,Yes,81,High School,Married,0,Mid,Large,28,No,No,Yes,Excellent,Medium,Left
30,Female,18,7653,Good,High,Average,1,No,14,Bachelor’s Degree,Single,4,Mid,Large,76,No,No,No,Fair,Low,Stayed
38,Female,18,9402,Poor,Very High,Average,1,No,68,Associate Degree,Divorced,0,Mid,Small,66,No,No,No,Good,High,Left
40,Male,7,8800,Good,Very High,Average,3,No,19,Master’s Degree,Married,0,Mid,Medium,64,No,No,No,Poor,High,Stayed
44,Male,21,7196,Fair,Very High,Average,1,Yes,11,Associate Degree,Single,2,Entry,Medium,80,Yes,No,No,Good,Low,Left
58,Female,32,7038,Excellent,High,Average,3,No,97,Bachelor’s Degree,Married,0,Mid,Large,84,Yes,No,Yes,Good,Medium,Stayed
51,Female,12,5772,Good,Very High,Average,1,Yes,21,Master’s Degree,Married,0,Mid,Medium,23,No,No,No,Good,Low,Left
33,Male,7,7358,Poor,Medium,High,1,No,64,Master’s Degree,Married,1,Entry,Large,80,No,No,No,Good,Medium,Stayed
32,Female,19,9626,Fair,Medium,Average,1,No,58,Associate Degree,Single,0,Senior,Small,87,No,No,No,Poor,Low,Left
47,Female,39,7119,Fair,Medium,Average,1,No,1,Bachelor’s Degree,Single,0,Senior,Medium,107,No,No,Yes,Good,Low,Stayed
42,Male,14,7612,Fair,High,Average,2,No,86,Master’s Degree,Married,5,Mid,Small,77,No,No,No,Fair,Low,Left
46,Male,34,7237,Good,Very High,Average,0,No,50,Bachelor’s Degree,Single,0,Mid,Large,92,Yes,No,No,Excellent,High,Stayed
30,Male,8,6932,Excellent,High,Average,2,Yes,44,Associate Degree,Married,5,Entry,Small,63,Yes,No,Yes,Fair,Low,Stayed
20,Female,4,3453,Poor,High,Below Average,0,No,86,Associate Degree,Married,0,Senior,Large,10,No,No,No,Good,Low,Left
18,Male,8,5018,Fair,Very High,Average,2,Yes,87,High School,Divorced,1,Entry,Large,19,Yes,No,No,Good,Low,Stayed
35,Female,2,6076,Fair,High,Below Average,1,No,75,Bachelor’s Degree,Single,1,Entry,Medium,8,No,No,No,Excellent,Low,Left
57,Male,10,8947,Fair,High,Average,1,No,55,Bachelor’s Degree,Single,4,Entry,Small,65,No,No,No,Fair,Low,Left
19,Male,1,6343,Good,Very High,Low,2,Yes,21,Associate Degree,Married,0,Entry,Small,18,No,No,No,Good,Low,Left
57,Male,40,11289,Excellent,High,Average,0,No,24,Master’s Degree,Married,0,Mid,Medium,68,Yes,No,No,Excellent,Medium,Stayed
23,Male,13,6632,Fair,High,High,0,No,23,Associate Degree,Married,0,Mid,Small,60,Yes,No,No,Good,Low,Stayed
43,Female,28,3607,Fair,Medium,Average,0,No,25,High School,Married,4,Entry,Large,76,No,No,No,Good,High,Stayed
38,Male,1,6826,Good,High,Average,1,No,68,Master’s Degree,Single,1,Entry,Medium,51,No,No,No,Poor,Low,Left
21,Female,10,6344,Good,Low,High,2,No,49,Bachelor’s Degree,Married,1,Senior,Small,82,No,No,No,Fair,Low,Stayed
59,Male,27,11548,Fair,High,Average,2,No,46,Associate Degree,Married,3,Entry,Small,63,No,No,No,Excellent,Medium,Left
46,Male,20,5350,Excellent,Very High,Average,2,No,38,High School,Married,1,Entry,Small,71,No,No,No,Good,High,Left
56,Male,17,8806,Poor,Very High,Average,1,No,83,Bachelor’s Degree,Single,4,Mid,Medium,39,No,No,No,Poor,Low,Left
23,Female,15,8813,Good,High,High,0,No,21,Associate Degree,Married,4,Mid,Large,61,Yes,No,No,Fair,Low,Stayed
51,Male,27,10891,Good,Medium,High,0,No,95,Associate Degree,Single,0,Mid,Small,46,No,No,No,Fair,Medium,Left
29,Male,8,6366,Good,High,Average,1,Yes,68,Master’s Degree,Married,1,Entry,Medium,29,No,Yes,No,Good,Low,Left
21,Male,7,9736,Poor,Very High,Average,0,No,97,Associate Degree,Married,1,Senior,Large,38,No,No,No,Poor,Low,Left
25,Female,13,6208,Poor,High,Average,1,Yes,17,Bachelor’s Degree,Single,4,Entry,Medium,31,No,No,No,Poor,Low,Left
57,Female,17,6176,Good,High,Low,0,No,8,High School,Married,3,Entry,Large,49,Yes,No,No,Poor,Medium,Left
54,Female,19,7925,Fair,High,Below Average,0,No,7,Master’s Degree,Single,5,Mid,Small,46,Yes,No,No,Good,Low,Stayed
20,Female,7,7521,Good,High,Average,1,Yes,54,Associate Degree,Married,2,Entry,Large,29,No,No,Yes,Poor,Low,Left
52,Male,5,10289,Good,High,Average,2,No,77,Associate Degree,Single,0,Entry,Large,17,No,No,No,Good,Medium,Stayed
37,Male,14,8248,Good,High,Average,1,No,38,Master’s Degree,Married,1,Mid,Medium,82,No,No,Yes,Poor,Medium,Stayed
50,Female,15,7384,Good,Very High,High,1,No,50,Bachelor’s Degree,Married,3,Mid,Medium,82,No,No,No,Good,Low,Stayed
18,Female,4,6681,Fair,Medium,Below Average,0,No,61,Associate Degree,Married,1,Entry,Small,81,Yes,No,No,Fair,Medium,Stayed
18,Male,2,5599,Excellent,Low,High,2,No,30,Bachelor’s Degree,Divorced,1,Mid,Small,7,No,No,No,Good,Low,Left
28,Female,14,7808,Good,Low,Average,0,No,22,Associate Degree,Divorced,0,Senior,Large,16,No,No,No,Fair,Low,Stayed
57,Male,28,10216,Fair,Very High,Average,2,No,46,Master’s Degree,Married,0,Entry,Medium,63,Yes,No,No,Fair,High,Stayed
34,Female,25,7280,Good,High,Below Average,0,Yes,92,Master’s Degree,Single,0,Mid,Small,69,No,No,Yes,Excellent,High,Left
36,Female,26,9284,Good,Medium,High,1,No,49,Master’s Degree,Single,1,Mid,Small,33,No,No,No,Poor,Very High,Left
29,Male,11,3185,Excellent,Medium,Average,0,No,48,Master’s Degree,Married,1,Senior,Small,62,Yes,No,No,Good,Very High,Stayed
56,Female,19,4105,Fair,Medium,Average,2,Yes,56,Associate Degree,Divorced,1,Senior,Large,21,No,No,No,Good,High,Stayed
28,Male,9,12157,Good,High,High,1,No,5,Bachelor’s Degree,Married,1,Senior,Small,15,No,No,No,Excellent,Medium,Stayed
50,Male,39,4161,Fair,Medium,Below Average,0,Yes,52,High School,Single,0,Entry,Small,68,No,No,No,Good,Low,Left
54,Male,29,8281,Fair,High,Average,0,No,31,Associate Degree,Single,0,Entry,Medium,85,No,No,No,Fair,Medium,Left
50,Male,8,3820,Excellent,High,Average,1,No,87,Bachelor’s Degree,Divorced,3,Mid,Small,61,No,No,No,Good,Medium,Stayed
20,Male,6,4621,Fair,Medium,Average,0,No,45,Master’s Degree,Married,2,Mid,Large,83,No,No,No,Poor,Low,Left
48,Male,34,4467,Good,Medium,Average,0,No,25,High School,Single,0,Senior,Large,49,No,No,No,Fair,Low,Left
20,Male,11,10624,Excellent,High,High,2,No,61,High School,Divorced,2,Entry,Large,12,No,No,No,Poor,Low,Stayed
46,Female,14,6047,Fair,High,Below Average,1,Yes,55,Bachelor’s Degree,Married,0,Entry,Small,68,No,No,No,Poor,Medium,Left
40,Male,14,4139,Good,Very High,Average,0,No,39,Bachelor’s Degree,Divorced,1,Mid,Large,71,No,No,No,Poor,Low,Left
31,Female,22,10754,Fair,High,Average,0,No,33,High School,Single,0,Entry,Medium,97,No,No,No,Good,Low,Left
29,Female,19,9074,Good,High,High,1,No,15,Associate Degree,Single,2,Mid,Small,47,Yes,No,No,Poor,Low,Stayed
18,Female,6,5795,Fair,High,Average,0,No,59,Bachelor’s Degree,Single,1,Mid,Medium,24,No,No,No,Good,Low,Left
